FID,VVresidue,VHresidue,span,ratio,product,rvi,B2,B3,B4,B8,B12,NDRI,NDTI,NDI7,STI
684,-2.788780372,-28.69203168,28.82724367,0.097197034,80.01577478,0.911413328,751,1231,1890,2692,2771,-0.189015195,0.089011006,-0.014463069,1.19541657
685,-17.39010526,-51.05432299,53.93477224,0.340619643,887.8400509,0.745923727,626.5,1090,1757,2761,2881.5,-0.242263228,0.113520801,-0.021272905,1.256116152
686,-8.467879437,-17.00672563,18.99825515,0.497913568,144.0109022,0.667595261,788,1338,2094,3209,2665,-0.119983189,0.16627562,0.092611507,1.398874283
687,-0.767416309,-2.845466696,2.947135645,0.269697871,2.18365755,0.78758894,1109,1631,2469,3749,2708.5,-0.04625972,0.18412374,0.16112712,1.451352715
688,-7.740389722,-6.929263659,10.38885595,1.117058046,53.6352012,0.472353605,1014,1468,2176,3468.5,2688,-0.104803465,0.168253303,0.126775607,1.404578924
689,-16.1284645,-48.45767779,51.071263,0.3328361,781.5479362,0.750279798,745,1199,1823,2839,2804.5,-0.212104216,0.127614856,0.006113361,1.292565465
690,-4.733644909,-25.69671227,26.12907223,0.184212084,121.6391112,0.844443334,886,1334,2085,3144.5,2827,-0.151060522,0.152386278,0.053164594,1.359566092
691,-37.6020949,-65.41902217,75.45572214,0.574788397,2459.89228,0.635005949,787,1220,1810,2752,3146,-0.269572228,0.0948065,-0.066802308,1.209472299
692,-25.00379909,-56.19109649,61.50308361,0.444977953,1404.990887,0.692052081,558,961,1478,2317,2554,-0.267022073,0.123760611,-0.048752911,1.282489538
693,-1.192415036,-6.551220433,6.658854465,0.182014183,7.811773752,0.846013537,1218,1693,2539,3867,3080,-0.095803797,0.152572379,0.112682454,1.36008358
694,-37.67556958,-61.65066887,72.25132189,0.61111372,2322.724065,0.62068865,728,1194,1800,2874,3009,-0.25140363,0.082202226,-0.022947475,1.179129243
695,-10.92314565,-24.06990663,26.43247087,0.453809224,262.9190959,0.68784816,809,1272,2018,3190,2834,-0.168178067,0.140821591,0.059096947,1.327805281
696,-27.14809307,-58.22823971,64.24598709,0.466235854,1580.785671,0.682018515,763,1196,1764,2737,2928,-0.248081848,0.101840489,-0.033715799,1.226776004
697,-5.153618905,-4.599465291,6.907595007,1.120482182,23.70389128,0.471590853,774,1143,1939,2905,2464.5,-0.119373292,0.155197367,0.082007065,1.367416859
698,0.686115493,3.732202082,3.794744636,0.183836641,2.560721673,0.844711141,1102,1636,2492,3651,2673,-0.035043564,0.155850306,0.15464896,1.369248033
699,-392.9050264,-639.2768008,750.3660359,0.614608611,251175.0683,0.619345142,300.5,682,1122,1822,2557,-0.390051603,0.057761244,-0.167846501,1.12260437
700,-9.635765365,-19.84581553,22.0613773,0.485531338,191.2296219,0.673159815,692.5,1185,1821,2762,2493.5,-0.155870751,0.145109519,0.051081575,1.339481235
701,-10.82867848,-27.05100985,29.13790335,0.400305887,292.9266882,0.714129684,525,967,1598,2670,2330,-0.186354384,0.197796524,0.068000004,1.493133068
702,-5.560034717,-28.44433729,28.98265533,0.195470707,158.1515029,0.836490593,728,1184,1782,2799,2528,-0.173085853,0.149966374,0.050872911,1.352848053
703,-38.96811664,-62.4604707,73.61945745,0.623884454,2433.966908,0.615807361,565,954,1398,2136,2522,-0.2867347,0.117410325,-0.082868181,1.266058683
704,-18.23381369,-22.26113034,28.77550843,0.819087504,405.9053031,0.549726166,854,1325,2056,3160,2855,-0.162694663,0.130804449,0.050875038,1.300978541
705,-29.6603789,-65.80632163,72.1817847,0.450722334,1951.840434,0.689311784,757.5,1148,1772,2753,3099,-0.272427559,0.081980646,-0.059128065,1.178603888
706,-47.63622868,-98.27918435,109.2154218,0.484703134,4681.6497,0.67353532,767,1200,1730,2630,3020,-0.271578938,0.078425393,-0.069026552,1.170198679
707,0.521203869,-5.23466821,5.260551753,-0.099567699,-2.728329322,1.110577662,1006,1570,2392,3582,2767,-0.072688505,0.170314848,0.128366679,1.410552979
708,2.622911189,-4.765878011,5.439968412,-0.550352146,-12.50047476,2.223962575,937,1462,2100,3303,2704.5,-0.125820339,0.167845786,0.099624276,1.403401494
709,-58.05034358,-88.78204063,106.0758838,0.653852324,5153.827962,0.604648907,615,966,1522,2294,2882,-0.308810174,0.063373417,-0.113601238,1.13532269
710,-53.89094805,-118.3677421,130.0582818,0.455284076,6378.949843,0.687151063,659,971,1366,2457,2702,-0.328416914,0.086236052,-0.047489822,1.188749075
711,-8.747598001,-3.369021487,9.373941357,2.596480324,29.47084563,0.278049624,966,1381,2133,3262,2630.5,-0.104445063,0.159047693,0.107159801,1.378257275
712,-19.39251488,-36.6567595,41.47032253,0.529029711,710.8667541,0.654009528,605,1012,1622,2536,2618,-0.23490566,0.10541603,-0.015909974,1.23567605
713,-6.885370118,-16.96556662,18.30952682,0.405843805,116.8142054,0.711316575,755,1320,1987,3019.5,2683,-0.148509011,0.132264674,0.060314916,1.30485034
714,-1.083487499,-10.79572238,10.84995699,0.100362668,11.69703024,0.908791282,1156,1710,2612,3892,3007,-0.070297204,0.171054453,0.128279462,1.412703633
715,1.265024903,-4.552951976,4.725426933,-0.277847188,-5.759597631,1.384748468,1061.5,1658,2524,3758,2898.5,-0.069391876,0.174921528,0.129108459,1.424013376
716,-76.62015332,-151.845247,170.0812363,0.504593689,11634.40611,0.664631261,494,851,1344,2059,2685,-0.332835764,0.09397617,-0.131957427,1.207447529
717,-9.291664786,-11.43949394,14.73760687,0.81224439,106.291943,0.551801956,893,1353,2091,3364,2671.5,-0.122074187,0.173294246,0.114553206,1.419240475
718,-4.26533058,-19.22386278,19.69136727,0.221876874,81.99612978,0.818413067,934.5,1363,2054,3158,2680,-0.13267228,0.156964719,0.081730202,1.372386575
719,-10.51666371,-22.69731402,25.01536087,0.463343975,238.7000186,0.683366329,904.5,1434,2245,3418,2776,-0.105755828,0.167178944,0.10364864,1.401477575
720,-10.31456198,-4.064595945,11.08652917,2.537659861,41.92452679,0.282672738,990,1498,2272,3386,2709,-0.087733388,0.163630754,0.111074649,1.39128828
721,-5.089649988,-13.27528469,14.21751458,0.383392907,67.56655258,0.722860436,1060,1588,2531,3907,2890.5,-0.066311397,0.178018942,0.149540648,1.433149934
722,-26.16192943,-41.96006489,49.4478877,0.623495924,1097.756257,0.615954734,404,755.5,1150,1949,1947.5,-0.257516354,0.12619172,3.77E-04,1.28883338
723,-4.61680434,-15.4859243,16.15947814,0.298129078,71.49548252,0.770339419,727,1216,1994,3154,2689,-0.148409143,0.158240721,0.079582408,1.375976205
724,-7.704073631,-22.29967319,23.59296876,0.345479217,171.7983242,0.743229615,812,1278,2026,3228,2806,-0.161423847,0.161136031,0.069937021,1.384176731
725,-43.70662437,-46.39229616,63.73785498,0.942109531,2027.650662,0.514904018,611,998,1540,2412,2725,-0.277842909,0.085263513,-0.060930505,1.18642199
726,-4.744466692,-27.89918926,28.29973014,0.170057511,132.3667742,0.854658844,832,1358,2082,3122,2712,-0.131414264,0.149709985,0.070277683,1.352138638
727,-64.28035113,-127.8085446,143.0628799,0.502942517,8215.578121,0.665361442,605,975,1510,2293,2866.5,-0.309958398,0.066210382,-0.111154445,1.14181006
728,-5.494083505,-9.526251152,10.99701844,0.576730911,52.33801932,0.634223629,1080,1568,2330,3363,2683.5,-0.070530288,0.150655881,0.112358741,1.35476017
729,-2.760160313,-15.30738103,15.55424055,0.180315647,42.25082561,0.847230995,886.5,1369,2153,3392,2713,-0.115089953,0.16932027,0.111218788,1.407666802
730,-9.253374127,-12.49273607,15.54649115,0.740700362,115.5999607,0.574481411,838,1309,2034,3083,2684.5,-0.137863889,0.139236584,0.069089524,1.323519945
731,-13.96598176,-21.42674336,25.57643402,0.651801421,299.2455069,0.605399649,839,1319,2121,3416,2870.5,-0.150155723,0.159811482,0.086765319,1.380418897
732,-5.958613981,-5.158496787,7.881317763,1.155106658,30.73749108,0.464014157,911,1422,2268,3608,2835,-0.111111112,0.156124428,0.119975165,1.370017648
733,-5.805280089,-13.14922339,14.37370351,0.44149224,76.33492475,0.693725552,839,1332,2048,3122,2695,-0.136411548,0.161220044,0.073405534,1.384415627
734,-67.78655975,-113.7038083,132.3766358,0.596167892,7707.589999,0.626500511,509,864,1476,2477,2795,-0.308826983,0.116484903,-0.060318664,1.263685107
735,-18.00905236,-17.18843243,24.89514363,1.04774257,309.5473796,0.488342634,814,1254,1936,2991,2729,-0.169989288,0.14087832,0.045804195,1.327958941
736,-3.243834867,-7.013140035,7.727004452,0.462536731,22.74946817,0.683743511,932,1332,2050,3009,2660,-0.129511684,0.154213041,0.061562885,1.364661694
737,-15.78283057,-26.46899426,30.81729057,0.596276172,417.7556517,0.626458014,737,1177,1850,2802.5,2759.5,-0.197305575,0.116956577,0.007725977,1.264895916
738,-2.488987752,-3.554310935,4.339145798,0.700272935,8.846636385,0.588140868,938.5,1498,2268,3400,2698.5,-0.086774647,0.180281371,0.114984617,1.439866781
739,-39.79309916,-72.64604612,82.83078388,0.547766896,2890.811317,0.646092123,673,1032,1580,2450,2788,-0.27655679,0.100064561,-0.064528443,1.222381592
740,-5.394762265,-1.980875826,5.746940832,2.723422738,10.68635416,0.268570095,1003,1454,2196,3386,2784,-0.118072286,0.136610329,0.097568884,1.316451192
741,-2.733621528,-4.823064953,5.543883314,0.56678099,13.18443419,0.638251298,933,1406,2167,3593.5,2620.5,-0.094725445,0.183962971,0.156580836,1.450869679
742,-2.734591073,-6.169640975,6.748515251,0.443233421,16.87144513,0.692888611,907.5,1494,2351,3861,2939,-0.111154117,0.19346863,0.135587379,1.479754806
743,-308.301042,-516.542182,601.5524567,0.596855499,159250.4929,0.626230739,399.5,739.5,1110,1870,2497.5,-0.384609342,0.09074308,-0.143671513,1.199598432
744,-36.03989294,-66.49874145,75.63700482,0.541963534,2396.607522,0.648523767,651,1068,1642,2389,2870,-0.272163123,0.080128208,-0.091462255,1.174216032
745,-21.15243419,-42.18610289,47.19208354,0.501407638,892.3387652,0.666041636,548,981,1418,2374,2262,-0.229347825,0.146576121,0.024158757,1.343501329
746,-7.283871377,-13.25015681,15.12023272,0.549719636,96.51243791,0.645278008,501.5,877,1565,2561,2269.5,-0.183727011,0.166543454,0.060343586,1.399645567
747,3.048848568,-7.785672824,8.361350304,-0.391597314,-23.73733744,1.643648234,1158,1670,2570,3857,2791,-0.041223653,0.183918133,0.160348982,1.450734496
748,-27.98295345,-51.8609073,58.92876539,0.539577013,1451.221355,0.649529053,572,969,1581,2502,2716.5,-0.26422599,0.132385418,-0.041103546,1.305171371
749,-12.65298316,-25.35777917,28.33928276,0.498978364,320.8515529,0.667121037,717,1163,1733,2628,2648.5,-0.208956316,0.140096366,-0.003731032,1.325842261
750,-6.716031869,-14.58925572,16.06086755,0.460340952,97.98190635,0.684771593,640.5,1068,1664,2552,2375.5,-0.175724715,0.135133892,0.036302183,1.312497258
751,-3.756537793,-11.60422191,12.19711205,0.323721644,43.59169817,0.755445833,984,1446,2164,3428,2802,-0.128473625,0.153090522,0.10048154,1.361527443
752,-24.9871265,-38.08928781,45.55381803,0.656014537,951.7418531,0.603859433,778.5,1273,1825,2788,2851,-0.219434425,0.097284429,-0.01119051,1.215538383
753,3.524198549,-2.733173456,4.459844454,-1.289416353,-9.632245927,-3.455229777,1126,1655,2439,3616,2680.5,-0.04717293,0.168514863,0.148573264,1.405334711
754,-13.83735396,-25.52376956,29.03334595,0.542135985,353.1814337,0.648451245,564,942,1503,2205,2441,-0.237826347,0.155216321,-0.050117392,1.367470145
755,-0.58387656,-26.16092725,26.1674421,0.022318649,15.2747522,0.978168598,627,1078,1734,2859.5,2393,-0.159684032,0.178158075,0.088815548,1.433558583
756,-7.98146098,-15.58021345,17.50562111,0.512281876,124.3528657,0.661252387,705,1184,1820,2820,2529,-0.16302599,0.144451961,0.05440269,1.337682843
757,-34.71271356,-33.32639688,48.12090203,1.041598157,1156.849669,0.489812354,741,1164,1824,2758,2883,-0.224984065,0.12237443,-0.022159191,1.278876185
758,-10.25192153,-7.490496781,12.69682784,1.368657091,76.79198525,0.422180147,794,1202,1858,2978,2348,-0.116500236,0.116296574,0.118287645,1.263202667
759,-16.7779115,-54.81993406,57.32995277,0.306054938,919.764002,0.765664576,525,955,1472,2374,2330,-0.225670695,0.17199716,0.009353741,1.415450692
760,3.295582355,-3.759346283,4.999354712,-0.876637082,-12.38923528,8.106163617,1046,1631,2508,3885,2662.5,-0.029884273,0.193241686,0.186703905,1.479058266
761,-7.045747966,-3.573023477,7.89994058,1.971928819,25.17462289,0.336481814,758,1220,1941,3321.5,2242,-0.071802184,0.200785264,0.194602028,1.502456546
762,-16.17409198,-42.51422998,45.48693221,0.38043949,687.6290661,0.724406978,708,1106,1700,2652,2562,-0.202252463,0.130788803,0.01726122,1.300936818
763,-35.31291864,-64.51507531,73.54724445,0.547359179,2278.215606,0.646262363,465,836,1328,2132,2291,-0.266095608,0.124904506,-0.035948452,1.285464883
764,-16.28877654,-32.23797131,36.11939971,0.505266798,525.1171107,0.664334058,571,1001,1688,2754,2678,-0.226752177,0.149436235,0.013991163,1.35138166
765,-14.08092942,-25.65273556,29.26320924,0.54890557,361.214359,0.64561715,816,1288,1932,3066.5,2818.5,-0.187239334,0.136008054,0.041764449,1.314859271
766,-0.983981985,-2.800316097,2.968162865,0.351382469,2.755460591,0.73998296,868,1404,2272,3658,2451,-0.037899639,0.197183102,0.197577342,1.491228104
767,1.915371973,-0.897528107,2.11523202,-2.134052358,-1.719100181,-0.881793502,831.5,1273,1976,3491,2487,-0.115330033,0.172153711,0.168125242,1.415907741
768,-21.12042332,-49.06605228,53.41862754,0.4304488,1036.295795,0.699081295,741.5,1173,1799,2904,2821.5,-0.2212964,0.143507689,0.014409174,1.335105777
769,-10.33048431,-20.09602743,22.59577891,0.514056041,207.601696,0.660477534,743,1160,1774,2691,2662,-0.200180337,0.140735954,0.005417523,1.327573299
770,-8.511787234,-30.15295141,31.33131023,0.282287034,256.6555069,0.779856595,774,1272,2006,3109,2879,-0.178710341,0.135305598,0.038410153,1.312955856
771,-2.552788499,-6.516397717,6.998583309,0.391748418,16.63498515,0.718520666,1036,1570,2416,3725,2820,-0.077158138,0.175800085,0.138273492,1.426595688
772,-9.573282991,-21.04703611,23.12196956,0.454851835,201.4892328,0.687355218,908.5,1422,2168,3328,3072,-0.172523379,0.138831466,0.03999453,1.322426558
773,-7.622810074,-10.36681509,12.86771497,0.735308772,79.0242625,0.57626632,687,1108,1852,2784,2506,-0.150068834,0.14848794,0.052551985,1.348762989
774,-19.67292312,-23.17205973,30.39684616,0.848993285,455.8621497,0.540834847,656,1168,1780,2701,2684,-0.202508956,0.125162974,0.003156917,1.286140084
775,-11.75740998,-18.37121301,21.81142263,0.639990945,215.9978832,0.609759464,671,1071,1605,2645,2281,-0.172446296,0.165767461,0.073676422,1.397413135
776,-153.7913232,-249.8486486,293.3873179,0.615537943,38424.55427,0.618988867,541,921.5,1393,2168,2968.5,-0.361229956,0.054917607,-0.155845419,1.116218209
777,-3.914002915,-2.964162195,4.909753185,1.320441547,11.60173947,0.430952463,1076,1593,2414,3728.5,2643,-0.045741051,0.167830661,0.170358524,1.403358459
778,-15.5682751,-37.82137199,40.90021233,0.411626397,588.8135238,0.708402734,661.5,1005,1541,2500,2361,-0.210149139,0.142620623,0.028591292,1.332693934
779,-9.651351942,-21.16523163,23.2618921,0.456000299,204.2730994,0.686813046,882,1388,2182,3284,2863,-0.134985134,0.163965538,0.068488695,1.392245889
780,-3.995001245,-0.433551919,4.018457691,9.214585537,1.732040458,0.097899224,913.5,1312,2100,3329,2505.5,-0.08840742,0.159614131,0.140736789,1.379859686
781,-2.180746579,-5.19966692,5.638456501,0.419401206,11.33915585,0.704522439,870,1348,2122,3173,2650,-0.110645428,0.152135655,0.089816242,1.358867884
782,-12.83129196,-19.60936078,23.4343569,0.654345244,251.6134333,0.604468749,711,1140,1698,2719,2479,-0.186976299,0.134578466,0.046171606,1.311012506
783,-25.60336879,-35.64003824,43.88330912,0.718387803,912.5050428,0.581940816,705.5,1017,1468,2301.5,2498.5,-0.25980103,0.129290998,-0.041041523,1.296978831
784,-9.15440288,-14.48318282,17.1337584,0.632071209,132.5848906,0.612718363,652.5,1077,1699,2687,2322,-0.154936403,0.173076734,0.072868712,1.418604255
785,-22.87570404,-21.34474552,31.28731367,1.071725312,488.2760814,0.482689474,700.5,1179,1882,2885,2695.5,-0.177715912,0.160279796,0.033953447,1.381745934
786,-30.38359456,-50.56165635,58.9885066,0.600921662,1536.244867,0.624640183,605,1034,1548,2427,2603,-0.254155636,0.113570578,-0.034990061,1.256242752
787,-4.299144799,-30.03177331,30.33793095,0.143153212,129.110942,0.874773381,618,1034,1622,2504,2282,-0.169057384,0.15762274,0.046385292,1.374233127
788,-15.09904133,-40.56505298,43.28399903,0.372217961,612.4934114,0.728747202,774.5,1154,1834,2815,2812,-0.210308701,0.118632212,6.96E-04,1.26939857
789,-6.986837612,-17.40379739,18.75388129,0.401454778,121.5975062,0.713544251,794,1292,2094,3266,2865,-0.155474901,0.148082063,0.065405317,1.347643971
790,-11.14748021,-11.7206905,16.17531764,0.951094154,130.6561654,0.512532928,623.5,996.5,1530,2624,2169.5,-0.172638968,0.172486097,0.094131723,1.416878223
791,-1.268232037,-5.451910378,5.597476152,0.232621586,6.914287404,0.811278994,975.5,1500,2270,3465,2700.5,-0.086612597,0.155433819,0.123995878,1.368079901
792,-1.183933506,-17.8069855,17.84630021,0.066487026,21.08228677,0.937657914,732.5,1190,1879,2941.5,2675,-0.17479077,0.152207464,0.047450442,1.359068513
793,-9.530465536,-11.12625071,14.65002486,0.85657476,106.038349,0.538626303,1006.5,1481,2239,3306,2785.5,-0.108767278,0.158776253,0.085443705,1.377489448
794,-33.37866341,-49.48598808,59.69085514,0.674507365,1651.77614,0.597190565,559,875,1396,2325,2478,-0.279297888,0.148892328,-0.031855091,1.349878907
795,-5.506208341,-22.9101333,23.56252402,0.240339428,126.1479671,0.806230921,842,1245,1952,3238.5,2871,-0.190546483,0.140354007,0.06014587,1.326539397
796,2.042755831,0.328233167,2.068958287,6.223489998,0.670500215,0.138437237,1104,1642,2466,3636,2854,-0.072934769,0.167747378,0.120490156,1.403117776
797,-3.051108123,-15.54899651,15.84552156,0.196225404,47.44166957,0.835962852,681,1108,1766,2731,2383,-0.148710534,0.17228204,0.068048492,1.416281939
798,-50.31693553,-70.07246431,86.26670421,0.718070015,3525.831669,0.582048456,705.5,1006,1591,2460,2789,-0.272560239,0.111571029,-0.062679186,1.251164794
799,-18.24712781,-35.90142157,40.27244398,0.508256415,655.0978281,0.663017236,768.5,1208,1872,2812,2809,-0.20042859,0.134447679,6.19E-04,1.310663462
800,-13.45257007,-19.56931993,23.74720876,0.687431659,263.2576476,0.592616592,753.5,1215,1911,3014.5,2773,-0.184031039,0.128809422,0.041727234,1.295710921
801,-3.433495316,-11.80099516,12.29033673,0.290949642,40.51866161,0.774623554,899,1468,2268,3462,2842,-0.112328768,0.13904877,0.098350257,1.323011994
802,-1.286454649,-8.613789389,8.709324497,0.149348282,11.0812494,0.870058289,687,1138,1924,3086,2414,-0.11295528,0.178492427,0.122181818,1.434548497
803,-1.179200353,-2.167202854,2.467241716,0.544111665,2.555566372,0.647621557,1312,1836,2730,3925,2665,0.012048192,0.173899561,0.191198781,1.421013117
804,-12.12575143,-30.82462269,33.12387676,0.393378746,373.7717127,0.717679958,535.5,957,1602.5,2678.5,2456,-0.210304782,0.178595632,0.043334838,1.434854627
805,-20.88812639,-38.15576373,43.49915091,0.547443541,797.0024152,0.646227131,423,805,1266,1816,2032,-0.232261971,0.148186967,-0.056133058,1.347933054
806,0.623109631,-4.079268949,4.126584637,-0.152750318,-2.541831768,1.180289614,933,1490,2250,3388,2875,-0.121951222,0.153291121,0.081909627,1.362087011
807,-6.667777707,-25.61601341,26.46959392,0.260297245,170.8018831,0.793463609,811,1214,1994,2936.5,2845,-0.175861955,0.112185508,0.015826816,1.252722979
808,-36.70394416,-46.68811096,59.38820777,0.786151836,1713.637818,0.559862818,712,1155,1734,2547,2794,-0.234917343,0.103288211,-0.0465138,1.230371118
809,-19.15912001,-40.59780319,44.89157497,0.471925043,777.8181833,0.679382422,675,1114,1625,2476,2556,-0.222673997,0.109252483,-0.015898252,1.245305181
810,-14.07971738,-10.39298433,17.50007328,1.35473286,146.330282,0.424676623,952.5,1471,2170,3335.5,2693.5,-0.107638136,0.158992901,0.106480531,1.378101945
811,-86.72072845,-149.5933847,172.9123057,0.579709649,12972.84729,0.633027722,392,728,1140,1831,2302,-0.33759442,0.098668754,-0.113960803,1.21894002
812,3.519842967,-7.929667545,8.675766358,-0.443882792,-27.91118454,1.798182083,814,1345,2188,3506,2648,-0.095119931,0.175591514,0.139421508,1.425981879
813,-3.637236416,-17.44799463,17.82307508,0.208461574,63.46248145,0.827498385,1013,1538,2254,3663,2778,-0.104133546,0.163126975,0.137401029,1.389848828
814,-4.507702577,1.869975177,4.880183366,-2.410568136,-8.429291923,-0.708934205,899,1350,1990,3204,2416,-0.096686333,0.163290039,0.140213519,1.390314579
815,-7.268978934,-5.115451089,8.888526008,1.420984935,37.1841062,0.413055028,817,1372,2132,3351,2754.5,-0.127391055,0.178863108,0.097695611,1.435648322
816,-0.401115533,-1.821209942,1.864859062,0.220246729,0.730515597,0.819506397,1238,1773,2604,3931.5,2760.5,-0.029382985,0.192326337,0.174769446,1.476252675
817,-13.51249014,-27.80241313,30.91215886,0.486018608,375.6798331,0.672939083,713,1118,1750,2654,2642,-0.203096539,0.133059889,0.002265861,1.306964397
818,-15.18465188,-27.3808092,31.30946127,0.554572795,415.7680559,0.643263541,685,1108,1844,2864,2672,-0.183348089,0.138203517,0.03468208,1.320733547
819,-11.66939556,-50.71687076,52.04205773,0.230089029,591.8352265,0.812949288,693,1126,1698,2770,2680,-0.224303335,0.12618193,0.016513761,1.288805962
820,-19.30381728,-42.51375385,46.69107654,0.454060522,820.6777364,0.687729283,774,1284,1980,2898,3048,-0.212410495,0.08878924,-0.025227044,1.194881916
821,-94.84966385,-141.9447432,170.7183905,0.668215403,13463.41118,0.599442972,625,969,1335,2482,2708,-0.339598417,0.070771918,-0.043548428,1.152324557
822,-3.045868646,-11.22959143,11.63533582,0.271235927,34.20386045,0.786636043,883,1448,2194,3340,2854,-0.130744845,0.149456114,0.078463025,1.351436615
823,-27.65152385,-32.54667016,42.70705457,0.849596094,899.9650264,0.540658581,656,1104,1714,2753,2724,-0.227579996,0.15587233,0.00529487,1.369309783
824,0.135523106,-8.762197425,8.763245417,-0.015466794,-1.187480213,1.015709774,1055,1582,2428,3687,2768,-0.065344512,0.17633912,0.142282069,1.428183794
825,-20.07717156,-26.35690106,33.13274893,0.761742494,529.1720245,0.567619844,656.5,1138,1848,2788,2709,-0.188939139,0.139248028,0.014369479,1.323549867
826,-71.16813992,-92.64993708,116.8285709,0.768140186,6593.723686,0.565566016,577,904,1264,2340,2404,-0.310796082,0.136028752,-0.013490725,1.314891815
827,-5.536517181,-20.87613731,21.59782701,0.265207931,115.5810929,0.790383917,877,1300,2046,3251,2646.5,-0.127970159,0.155789077,0.102498949,1.369076371
828,-27.35289525,-32.92762301,42.80664943,0.830697534,900.6658228,0.546239879,594.5,1040,1458,2329,2371,-0.238048509,0.106318943,-0.008946292,1.237934828
829,-20.8404202,-31.50100207,37.77083856,0.661579595,656.49412,0.601836952,806,1182,1938,3038,2806,-0.182967961,0.133014053,0.039698835,1.306842446
830,-0.143455146,-8.194922428,8.196177949,0.01750537,1.175603789,0.982795796,855,1256,1920,2880,2500,-0.131221727,0.130737141,0.070631973,1.300799966
831,16.04319091,25.09500112,29.78494679,0.639298274,402.6038937,0.610017113,277,500.5,860.5,1414,2136.5,-0.425760925,0.061292097,-0.20349279,1.130588293
832,-22.6324834,-32.12625733,39.29790981,0.704485529,727.0969859,0.586687292,759,1270,1940,3002,3102,-0.230464101,0.108492598,-0.0163827,1.243391395
833,-30.81035719,-47.03492357,56.22777023,0.655052775,1449.162795,0.60421034,729.5,1147,1715,2490.5,2824,-0.244325444,0.08807195,-0.062754728,1.19315815
834,-8.492847145,-25.8614499,27.22026898,0.328397951,219.637341,0.752786467,734,1180,1820,2864,2553,-0.167619482,0.11798238,0.057411853,1.267528415
835,-5.982632404,-17.55571057,18.54709853,0.340779849,105.0293629,0.745834598,671,1152,1958,3000,2664,-0.152747735,0.157362014,0.059322033,1.37349844
836,-7.897603621,-39.10468464,39.89421642,0.20196055,308.833299,0.831974061,808,1318,1992,3060,3054,-0.210463732,0.131522819,9.81E-04,1.302881479
837,-7.277936991,-11.61114619,13.7035427,0.626806077,84.50519035,0.614701417,946,1396,2094,3164,2678,-0.122380555,0.163517103,0.083190687,1.390963435
838,-52.6849802,-83.4788421,98.71385018,0.631117764,4398.081143,0.613076518,518,935,1466,2415,2706,-0.297220588,0.137598515,-0.056825791,1.319105506
839,-12.46722741,-32.71161397,35.00687715,0.381125414,407.8231304,0.724047208,918.5,1336,2058,3142,3019.5,-0.189364463,0.131516755,0.019881852,1.302865744
840,-10.08719163,-31.85343138,33.41246064,0.316675196,321.3116665,0.759488751,752,1238,2002,3128,2729,-0.153667301,0.170138359,0.068123616,1.410040259
841,-65.30744146,-83.2160609,105.7826768,0.784793714,5434.628026,0.56028884,518,858,1384,2103,2581,-0.301891565,0.080349192,-0.10204953,1.174738526
842,0.382852857,-11.52949414,11.53584897,-0.033206388,-4.414099773,1.034346925,696.5,1178,1925,3074,2515,-0.132882938,0.173445031,0.10001789,1.419681907
843,1.017707071,-8.21538623,8.278182082,-0.123878177,-8.360856655,1.141393781,979,1484,2266,3397,2715,-0.090142541,0.175899222,0.111583769,1.426887631
844,0.511301553,-1.691759191,1.767336537,-0.302230693,-0.864999101,1.433138417,1092,1626,2586,4035,2817,-0.042754024,0.19514285,0.177758321,1.484912992
845,1.059496725,-6.798604162,6.880665074,-0.155840331,-7.203098846,1.184610018,1150,1768,2610,3860,2850,-0.043956045,0.158671588,0.150521606,1.377192974
846,-9.945318391,-8.556495199,13.11956432,1.162312157,85.09706906,0.462467917,846,1331,2082,3168,2774,-0.142732173,0.143889144,0.066181362,1.336149812
847,-13.98548859,-15.23529826,20.68110742,0.917966183,213.07309,0.521385626,808,1282,1927,3140,2532.5,-0.134941861,0.175580963,0.106497094,1.425951242
848,-13.85134051,-27.45543545,30.75159459,0.504502671,380.2945852,0.664671469,670,1110,1760,2715,2657,-0.203079015,0.141241118,0.010796724,1.328942418
849,-24.43295844,-37.50370555,44.76044446,0.651481183,916.3264793,0.605517042,578,921,1434,2165,2324,-0.236828104,0.13283582,-0.035419915,1.306368351
850,-5.837214594,-12.56687363,13.85638435,0.464492185,73.35553818,0.682830547,935,1432,2192,3487,2616,-0.088186353,0.185427368,0.142716691,1.455275178
851,-104.3837907,-173.1831039,202.2087121,0.602736574,18077.50887,0.623932851,571.5,961,1461,2333,3008.5,-0.346235543,0.08493644,-0.126463518,1.185642362
852,-0.782671459,-3.297391914,3.389006941,0.237360763,2.580774541,0.80817174,979,1496,2314,3461,2660,-0.06956172,0.156091377,0.130860969,1.369924784
853,-8.529488494,-11.02960559,13.94289688,0.7733267,94.07689393,0.563911884,568,919,1528,2413,2049,-0.145652786,0.14088051,0.08157777,1.327964902
854,-67.61603446,-113.3573344,131.9917171,0.596485749,7664.773428,0.626375776,613,1036,1556,2322,3006,-0.31784305,0.058860362,-0.128378376,1.125083208
855,-7.248199222,-8.528505444,11.19248842,0.849879181,61.81630652,0.540575844,720,1234,1970,3152,2494,-0.11738351,0.165327981,0.116542682,1.396150708
856,-4.575665084,-4.942468101,6.735332352,0.925785456,22.61507872,0.519268643,949,1483,2400,3730.5,2772.5,-0.071987599,0.183892816,0.147316575,1.45065856
